text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"@SheffStation $igxt is conducting ph2 Alzheimer's trial with Singulair, it has exclusive license with @EliLillyCo for their Cialis and many more drugs in the pipeline",en,   Ⓣⓞⓡⓞⓝⓣⓞ,,,,PKRTOR,Fri Jan 18 10:50:52 +0000 2019,0,0,0,0,FALSE
You know you're old when the actor you grew up idolizing is now doing ads for Cialis.,en,"Montreal, Qc",,,,JVDesignsGames,Fri Jan 18 04:26:17 +0000 2019,0,0,0,0,FALSE
@cialis_canada This also could be an ad for diarrhea medication.. just saying,en,Vancouver,,,,SwizzleGizzle,Thu Jan 17 19:53:11 +0000 2019,0,0,0,0,FALSE
"@GfromStaeFarm It's a web add, they just having fun and being provocative. I'm a man, I'm not offended, it's better then pharmaceutical companies selling those pills like Cialis",en,"Toronto, Ontario",,,,Judahperu1984,Thu Jan 17 11:57:04 +0000 2019,0,1,0,0,FALSE
"@JoshuaGrubbsPhD Viagra and Cialis packages, obviously. Maybe you could get the manufacturers to license your cup as a conference novelty give-away?",en,"Pointe-Claire, Quebec",,,,Diaskeuasis,Wed Jan 16 23:52:01 +0000 2019,0,0,0,0,FALSE
@MichelleSerpico Big dick nick a few cialis’s short....,en,,,,,NKaprawy,Mon Jan 14 01:02:41 +0000 2019,0,1,0,0,FALSE
"@profgalloway So if 2018 was the year you experimented with Cialis and edibles, does that mean this year you're going to experiment with  LSD and get a vasectomy?",en,Toronto / The Metaverse,,,,joshgonsalves_,Mon Jan 14 00:52:52 +0000 2019,0,2,1,0,FALSE
@PFTCommenter i’m putting cialis in the saints gatorade jug because the birds have trouble getting through a stiff brees,en,"Ottawa, Ontario",,,,ForrestBourne,Sun Jan 13 16:00:39 +0000 2019,0,0,0,1,FALSE
@PFTCommenter i’m putting cialis in the saints gatorade jug because the birds have trouble getting through a stiff brees,en,Nova Scotia,,,,cmaxwe,Sun Jan 13 15:59:50 +0000 2019,0,0,0,1,FALSE
"Recently, a shipment of Cialis was stolen.

Looks like the Viagra thieves have some stiff competition! https://t.co/0oOwlI9E0E",en,"Halifax, Nova Scotia",,,,jacquattack,Sun Jan 13 15:17:36 +0000 2019,0,0,0,0,FALSE
I just took cialis but she on a mollyyy,en,"Jasper, Alberta",,,,hunterbos,Sat Jan 12 04:58:42 +0000 2019,0,0,0,0,FALSE
@cialis_canada @TommyStarnes4 @DrDerobertas hey look Lead..,en,"Ontario, Canada",,,,Sideshow022,Fri Jan 11 18:30:37 +0000 2019,0,0,0,0,FALSE
@MacMcKinseyIV @McFaul Pass the Tobasco sauce eye dropper please. The cialis in my body just expired instantly which I perfectly good with.,en,"Vancouver, British Columbia",,,,CNDIDFRNTOTRUTH,Fri Jan 11 17:38:34 +0000 2019,0,0,0,0,FALSE
@ChantalMachabee Cette phrase vous as été présenté par CIALIS 😆,fr,"Montréal, Québec",,,,DJFRANK316,Fri Jan 11 02:15:02 +0000 2019,0,0,0,0,FALSE
"@CAVERSTEM starting in ROME in February, New Mexico this month and more doctors are being trained!!! CMTH is reaching out to 2500 new doctors every month in 2019... Can you say KABOOOM $CELZ. 

No more Death and Side effects from Pills such as #viagra and #Cialis",en,"Shimizu, Japan",,,,stevevanbrown,Thu Jan 10 21:20:35 +0000 2019,0,0,0,1,FALSE
"@CAVERSTEM starting in ROME in February, New Mexico this month and more doctors are being trained!!! CMTH is reaching out to 2500 new doctors every month in 2019... Can you say KABOOOM $CELZ. 

No more Death and Side effects from Pills such as #viagra and #Cialis",en,Kingston Ontario,,,,OTCBUL,Thu Jan 10 20:08:07 +0000 2019,0,0,0,1,FALSE
The long awaited sequel to “When Harry Met Sally” is filming. It’s called “When Harry Met Cialis.”,en,Rockwood Insane Asylum,,,,coffeeandvinyl1,Thu Jan 10 12:48:57 +0000 2019,0,0,0,1,FALSE
"CrakRevenue Announces Partnership with BlueChew™, The Hot Chewable... https://t.co/7FwJbGTlM8",en,Montreal,,,,Mediaguy_Sid,Thu Jan 10 02:22:21 +0000 2019,0,1,0,0,FALSE
"@longshot2018 @account_small Hahahaha ,what a Sexy milf!! Best advice is to pop like 3 cialis tabs and go down",en,Canada,,,,LamboJohnny,Wed Jan 09 16:16:18 +0000 2019,0,0,0,0,FALSE
"$celz Alert!
 ClinicAl triAl can be any day now
Alternative to viagra and cialis
Stem cell tech

$bemg $rxmd $gmgi $rdgl $retc $trep $mlhc $vrus $hlph $bdci $pura $trtc $heme $wdbg $psiq $ghhc $fteg $ggb.c $myli $gmer $axxa $kaly $ggbxf https://t.co/VJhuRC4xpt",en,Kingston Ontario,,,,OTCBUL,Wed Jan 09 03:24:31 +0000 2019,0,0,0,1,TRUE
"@franceinfo Les problèmes érectiles se soignent très bien de nos jours @MrYannMoix 
#cialis ;-)",fr,,Canada,CA,"[[[-123.224215, 49.19854], [-123.224215, 49.316738], [-123.022947, 49.316738], [-123.022947, 49.19854]]]",erichlefer,Tue Jan 08 16:24:08 +0000 2019,0,0,0,0,FALSE
"@face_de_gras @alcoolafiction @MissPointless Si il payé plus ils ont plus de cash je vais vendre du Cialis plus cher.

Moi j'essaye de vous aidez et il y a toujours quelqu'un qui va me traité de profiteur.",fr,Canada,,,,fyberglass,Tue Jan 08 15:22:51 +0000 2019,0,0,0,0,FALSE
"@alcoolafiction @MissPointless @face_de_gras C'est les boomers qui vont être contents.

J'ai des deal sur le Cialis si ça tente vos clients.",fr,Canada,,,,fyberglass,Tue Jan 08 15:18:47 +0000 2019,0,0,0,0,FALSE
Cialis effects ! https://t.co/cNHLgFkT8n,en,Canada,,,,beerdrinkingnic,Tue Jan 08 03:04:01 +0000 2019,0,0,0,0,FALSE
@RogerDeckert Add Cialis or Viagra to the cocktail! 🤣🤣🤣🤣,en,Canada,,,,bdekoninck70,Mon Jan 07 17:48:29 +0000 2019,0,0,0,0,FALSE
@totallymarcello @notdrouinsogood @cametegal mix of cialis and alzner lol,en,your heart ,,,,woumaxx,Mon Jan 07 06:28:39 +0000 2019,0,1,0,0,FALSE
Does Viagra or Cialis Help with Premature Ejaculation? https://t.co/g68OSRATue  #prematureejaculation #lastlonger,en,Canada,,,,HelpForPE,Mon Jan 07 04:57:09 +0000 2019,0,0,0,0,FALSE
Shit I think the dog just are one of my Cialis. The stuffies in his basket are in trouble tonight.,en,"Toronto, Ontario",,,,Yodelsinthecan1,Sat Jan 05 21:44:04 +0000 2019,0,0,0,0,FALSE
You should’ve slept with me in high school before I needed Cialis to ejaculate prematurely.,en,"Edmonton, Alberta",,,,indomituslifts,Sat Jan 05 18:05:35 +0000 2019,0,0,0,1,FALSE
You should’ve slept with me in high school before I needed Cialis to ejaculate prematurely.,en,"Ontario, Canada",,,,edawg_eric,Sat Jan 05 15:23:38 +0000 2019,0,0,0,1,FALSE
You should’ve slept with me in high school before I needed Cialis to ejaculate prematurely.,en,Rockwood Insane Asylum,,,,coffeeandvinyl1,Sat Jan 05 11:43:04 +0000 2019,0,0,0,1,FALSE
"Just saw the video, it was great! It made me grin and wanna be 21 again; then I think about Mitch McConnell, Wilbur Ross, and President Schlump trading creepy Cialis-vampire stories of ‘conquest’, graft, and Scrooge/Marley ‘déteste tout’ economics: Ocasio-Cortez totally wins! https://t.co/1CEEexObec",en,Newfoundland & Labrador 🇨🇦,Canada,CA,"[[[-53.039678, 47.330824], [-53.039678, 47.634389], [-52.619172, 47.634389], [-52.619172, 47.330824]]]",Mad_Murddock,Fri Jan 04 15:22:44 +0000 2019,0,1,0,0,TRUE
@Fabi_DeMalasya Tiran al voleo y alguno siempre pescan. A mi me mandan de Viagra y Cialis que gracias a Zeus no los necesito...por ahora.😂😂😂,es,"Winnipeg, Manitoba",,,,AlexWpgCa,Thu Jan 03 16:06:09 +0000 2019,0,1,0,0,FALSE
"Find Coupon codes for your medication.
#Coupon #Prescription #discountcode https://t.co/tzGGN5vRbV",en,Dorval,,,,Jhoncarry9580,Thu Jan 03 10:44:34 +0000 2019,0,0,0,0,FALSE
Let's all do Cialis  #FlirtBadlyIn4Words,en,"Canada, Earth",,,,wwwalsh,Wed Jan 02 05:26:25 +0000 2019,0,0,0,0,FALSE
Did a Cialis ad write this? https://t.co/7zo2BVVLgm,en,"Victoria, British Columbia",,,,CautionWIP,Wed Jan 02 04:11:34 +0000 2019,0,0,0,0,TRUE
Accidentally clicked an ad for Cialis but maybe it wasn't really an accident you know?,en,"Montreal, Canada",,,,TheFuture5000,Tue Jan 01 11:41:36 +0000 2019,0,0,0,1,FALSE
Pulmonary Arterial Hypertension treatment with Viagra and Cialis (3) https://t.co/80wUKRGJzk via @YouTube,en,Canada,,,,GeneralVeritass,Tue Jan 01 04:27:32 +0000 2019,0,0,0,0,FALSE
The Efficacy of Low Dose Cialis for the Aging Male https://t.co/yYNbCKxoLA via @YouTube,en,Canada,,,,GeneralVeritass,Tue Jan 01 03:55:55 +0000 2019,0,0,0,0,FALSE
@VirginieLali Place à #cialis 😂😂,fr, 🏡,,,,Berrrnard19,Tue Jan 01 01:25:26 +0000 2019,0,0,0,0,FALSE
Accidentally clicked an ad for Cialis but maybe it wasn't really an accident you know?,en,Montreal,,,,sssstenhouse,Mon Dec 31 18:20:16 +0000 2018,0,0,1,0,FALSE
@cialis_canada Give it to the Chinese so they can stop killing rhinos and elephants for thier boners.,en,"Ontario, Canada",,,,Sgfor43,Mon Dec 31 18:11:05 +0000 2018,0,0,0,0,FALSE
@cialis_canada Looks like tom Sawyer is gone to bone lol,en,London Ontario Canada,,,,Llcoollos,Mon Dec 31 14:06:46 +0000 2018,0,0,0,0,FALSE
"I never recieved a single spam email about Viagra, Cialis, Russian brides or my account being hacked #Fake2018Facts",en,Calgary,,,,WildEagle,Sun Dec 30 18:15:35 +0000 2018,0,0,1,0,FALSE
I’m working on a way to get Cialis to work right in a fast-acting nasal spray.,en,"Calgary, AB",,,,CanyonDentalCen,Sat Dec 29 23:57:23 +0000 2018,0,4,1,0,FALSE
I just took #CIALIS but she on the molly 😬😱,en,Canada,,,,JapesSSBM,Fri Dec 28 22:32:21 +0000 2018,0,0,0,0,FALSE
@DogginTrump Cialis/Viagra,pt,"Cochrane, Ontario",,,,nobsbbq,Fri Dec 28 11:44:29 +0000 2018,0,0,0,0,FALSE
"Meanwhile, back at the Cialis Laboratory... https://t.co/vdKWU2agW7",en,West,,,,lizardblizzaks,Fri Dec 28 04:21:52 +0000 2018,0,0,0,0,TRUE
Accidentally took some acid instead of Cialis and I think I just fucked a panda wearing a cowboy hat singing Coward of the County.,en,Rockwood Insane Asylum,,,,coffeeandvinyl1,Thu Dec 27 23:20:07 +0000 2018,0,0,0,1,FALSE
IMHO everyone should be on cialis. You get hard easily already? To bad! Now you're gonna get hard even more embarassingly easily and miss your bus stop because you couldn't stand up when your bus passed it!,en,"Montréal, Québec",,,,BoringNerdyKate,Thu Dec 27 18:19:51 +0000 2018,0,0,0,1,FALSE
@JaggdLittlePhil Or a Cialis one Lal,en,"British Columbia, Canada🇨🇦",,,,joely_eh,Tue Dec 25 21:04:37 +0000 2018,0,0,0,0,FALSE
@RicFlairNatrBoy Let all your friends know about @CaverStem https://t.co/blP6EEBZsw. Keep the party going with the new #stemcell #ED #cure !!! And if your member is still operating at 100 you could always check out $CELZ for an investment before this dethrones viagra and cialis. also enhancement,en,Kingston Ontario,,,,OTCBUL,Mon Dec 24 22:46:32 +0000 2018,0,1,0,0,FALSE
"@cheetah1961 @BloodstainedMen @YouTube A 2011 study found that ED meds, like Viagra and Cialis are 4.53 times more likely to be used by circumcised men over intact men. The USA uses 47% of all Viagra in the world.

(Lube though you still do need when having safe sex, if I am not mistaken, on the condom)",en,Canada,,,,ReyosB,Sun Dec 23 16:08:25 +0000 2018,0,3,0,0,FALSE
"@td_paton Eggs, water, and sometimes on special occasions cialis",en,"Calgary, Alberta",,,,WadeWolfgar,Sun Dec 23 00:55:45 +0000 2018,0,0,0,0,FALSE
"@VadnaisArmand @Skeptic_j @jacquesjazz44 Dans une résidence, celui qui bande encore fourre en Tab?&amp;*! Viagra ou Cialis, go Jacques !",fr,"Québec, Canada",,,,sgauthi,Thu Dec 20 23:36:31 +0000 2018,0,2,0,0,FALSE
@ufc This just in John Jones tests positive for Viagra!!! Or is it Cialis Either way all them roids got that boys Boner broke,en,,,,,king_jmo,Thu Dec 20 22:50:16 +0000 2018,0,0,0,0,FALSE
@JonRisinger @GavinFree @IAmLindsayJones @AH_Michael @BGibbles Amazing photos. They kind of give me those heart wrenching psa vibes where they go from tough times and self reflection to joy and success thanks to cialis or xarelto,en,"Ontario, Canada",,,,Calamity_Jayn,Thu Dec 20 21:25:27 +0000 2018,0,0,0,0,FALSE
"Also, shoutouts to the guy in front of me who proudly announced in a loud voice that he was on a max dose of Cialis, and to the guy next to me spreading over two seats and blocking an aisle",en,Canada,,,,casenpai,Thu Dec 20 17:03:13 +0000 2018,0,1,0,0,FALSE
@cialis_canada Question. At what point does it actually cost less? Walmart prices have actually gone up in the past year for me by about $20. The only place I saw it for less was last week in Mexico!,en,"Ontario, Canada",,,,yammax2013,Wed Dec 19 01:45:02 +0000 2018,0,0,0,0,FALSE
"@cialis_canada ça veut dire quoi la photo , est-ce supposer d’être drôle 😩😩",fr,"Québec, Canada",,,,J_P_Lord,Tue Dec 18 18:07:38 +0000 2018,0,0,0,0,FALSE
@cialis_canada Not in 3rd world Canada they are so use to Screwing Canadians they Raised the price. An doubled the Tax...might leave a carbon print ...,en,"New Brunswick, Canada",,,,JohnEva57535639,Mon Dec 17 20:19:52 +0000 2018,0,0,0,0,FALSE
"@MirxnChill Still on brick, who needs Cialis when I can just watch this",en,🇷🇸🇨🇦,,,,__laxned,Sat Dec 15 19:28:04 +0000 2018,0,0,0,0,FALSE
"i just took cialis but she on the mollayyyy

damn Kodak.",en,Fredericton,,,,hansonlife,Sat Dec 15 18:47:25 +0000 2018,0,0,0,0,FALSE
What would a Venn diagram look like of people who want fighting back in the NHL and people who have Cialis prescriptions?,en,Montréal,,,,cjkewleyyyyyyyy,Sat Dec 15 18:26:01 +0000 2018,0,0,0,0,FALSE
@cialis_canada Eh puttar hatan te nain wikday..,tl,"Toronto, Canada",Canada,CA,"[[[-79.088521, 43.573543], [-79.088521, 43.92266], [-78.807896, 43.92266], [-78.807896, 43.573543]]]",JamhoorSaif,Fri Dec 14 18:17:22 +0000 2018,0,0,0,0,FALSE
"Viagra (Sildenafil) is the most well-known medication prescribed for ED. It's been around for more than 15 years, meaning there's a lot known about its effects and side effects. Viagra vs Cialis: Which is Better? Read
https://t.co/MNgyJjgIzY
#erectiledysfunction #ED #FridayRead https://t.co/3D9o2reKh2",en,"Vancouver, British Columbia",,,,CANWidePharmacy,Fri Dec 14 17:21:25 +0000 2018,0,0,0,0,FALSE
"when kodak black said ""i just took cialis but she on a molly"" i FELT that",en,"Toronto, Ontario",,,,mrtnbstny,Fri Dec 14 16:32:37 +0000 2018,0,0,1,0,FALSE
“I just took cialis but she on a mollyyyy” 😂😂😂😂😂,en,QC,,,,SimCity24,Fri Dec 14 14:48:09 +0000 2018,0,0,0,0,FALSE
I just took cialis but she on a molly🤯,en,Montreal,,,,Dreewpy00,Fri Dec 14 10:03:52 +0000 2018,0,0,0,0,FALSE
I’m actually surprised this clip hasn’t put Cialis out of business https://t.co/pRmlXDnzJw,en,"Toronto, Ontario",,,,golfnstockssss,Fri Dec 14 01:14:33 +0000 2018,0,0,0,1,FALSE
I’m actually surprised this clip hasn’t put Cialis out of business https://t.co/pRmlXDnzJw,en,"Calgary, AB, Canada",,,,golfismental,Fri Dec 14 01:12:20 +0000 2018,0,2,3,0,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,"Innisfil , ON",,,,CrichtonJeff,Thu Dec 13 23:56:24 +0000 2018,0,0,0,1,FALSE
"@whycherrywhy @AmerAcadPeds Yes, those 1.5(?) million high school girls go a bit crazy when they can't get cialis or viagra.. https://t.co/Y4va5Dmrpi",en,The Wild West,,,,phil_w888,Thu Dec 13 18:59:42 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,"Toronto, Ontario",,,,d_tootin,Thu Dec 13 17:05:15 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,Toronto,,,,FadiAbouRihan,Thu Dec 13 14:08:45 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,Canada,,,,SniperHyperbole,Thu Dec 13 13:50:22 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,Toronto,,,,Gloriousbastard,Thu Dec 13 12:32:42 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,"Montreal, Quebec",,,,jtlevy,Thu Dec 13 11:57:02 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,Canada - USA,,,,catawu,Thu Dec 13 09:36:17 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,"Corvallis, OR",,,,jazziknits,Thu Dec 13 06:00:28 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,Toronto,,,,emmykn,Thu Dec 13 05:34:38 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,PEI Canada,,,,paganforge,Thu Dec 13 05:09:39 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,Vancouver,,,,GreatDismal,Thu Dec 13 05:08:54 +0000 2018,0,0,0,1,FALSE
"I’m actually here for the Trump, Rudes, Newt triumvirate, three guys over 70 who are congenitally angry, toxed out on cialis, grinding up Hannity and mainlining it. Sort of right wing SpaceCowboys of derp.",en,"Vancouver, Canada",,,,tylersork,Thu Dec 13 04:32:37 +0000 2018,0,0,0,1,FALSE
"@soonergrunt @newtgingrich @CallyGingrich 🤖🤖🤖🤖🤖🤖
Cialis Gingrich",en,"Newfoundland and Labrador, Can",,,,Ez4u2say_Janis,Thu Dec 13 03:06:16 +0000 2018,0,0,0,0,FALSE
"FDA warns e-cigarette company selling Viagra in e-liquid.
Will be taking the rest of the day off to go find the remaining market stock before FDA takes it of the shelves. https://t.co/fR2tpHAyyb via @usatoday",en,Ontario,,,,radioman253,Thu Dec 13 02:26:24 +0000 2018,0,0,0,1,FALSE
"@MissGSJ My dream/nightmare is to be in permanent chastity, trained to NEED to wear bigger and bigger butt plug 24/7 (with one short daily break for bathroom privileges), and rotating daily doses of Viagra, Cialis, Levitra, &amp; Stendra. #sissymaidtraining",en,"AB, Canada",,,,CoconutsPiglet,Wed Dec 12 19:44:37 +0000 2018,0,0,0,0,FALSE
"Thirty million men will experience problems relating to impotence in their lives and they all are eager for solutions. Medication can be the only way forward. But in the battle of Viagra vs Cialis, which is best? https://t.co/Yd9VRpDHZq … #CANWIdePharmacy #CanadianPharmacy https://t.co/YARp43t6qk",en,"Vancouver, British Columbia",,,,CANWidePharmacy,Wed Dec 12 16:06:02 +0000 2018,0,0,0,0,FALSE
@LindaFrum Looks more like an advert for Cialis.,en,"Alberta, Canada",,,,ArtAlbert23,Wed Dec 12 05:52:04 +0000 2018,0,0,0,0,FALSE
"30 million men will experience problems relating to impotence in their lives &amp; are eager for solutions. MEDS. But in the battle of Viagra vs Cialis, which is best? https://t.co/1ur6EagxQf
#erectiledysfunction #viagra #cialis  #MondayMotivation #CanadianPharmacy #menshealth",en,"Vancouver, British Columbia",,,,CANWidePharmacy,Mon Dec 10 23:14:26 +0000 2018,0,0,0,0,FALSE
"@uoftmedicine @TorontoStar Agree with @NightShiftMD the MD peering over readers is too real. Overheard: ""Really? Max strength cialis? Are you kidding me?"" Yes, get basic blood work done before your visit. Then short visit to MD or better still NP with shopping list of concerns. In BC we need annual for Rx.",en,"Victoria, BC",Canada,CA,"[[[-123.394397, 48.403014], [-123.394397, 48.450447], [-123.322362, 48.450447], [-123.322362, 48.403014]]]",jeffrey3927,Mon Dec 10 17:51:01 +0000 2018,0,0,0,0,FALSE
Surprising Cialis and Viagra haven’t started making golf shafts. That’s a marketing gold mine... #stiff #extrastiff @PGATOUR @MyGolfSpy @cialis_canada @ViagraBoys,en,"Calgary, AB, Canada",,,,whatsmyname44,Fri Dec 07 19:44:52 +0000 2018,0,0,0,0,FALSE
@cialis_canada Gracieusement offert par le gouvernement Legault.,fr,Qc. Canada,,,,GuyMartin07,Fri Dec 07 13:14:44 +0000 2018,0,0,0,0,FALSE
@MikeLewisTO @cialis_canada can't quite put my finger on it https://t.co/yz2AJOolm3,en,Vancouver bc,,,,RNBenner,Thu Dec 06 20:15:18 +0000 2018,0,0,0,0,FALSE
@MikeLewisTO @cialis_canada reminds me of something https://t.co/OOA1joWJIi,en,Vancouver bc,,,,RNBenner,Thu Dec 06 20:14:42 +0000 2018,0,0,0,0,FALSE
I still don’t know what that cialis ad is about but at this point I’m too afraid to ask,en,"Ontario, Canada",,,,Zbedi_,Thu Dec 06 18:57:41 +0000 2018,0,0,0,0,FALSE
@rachelsrubin1 @netflix Great find ! Also something that pairs with an orgasm is @caverstem the new stem cell Erectile dysfunction treatment! Kinda like what came first the chicken or the egg. @caverstem before the orgasm ! https://t.co/jFkHo1wlbX soon this will be as mainstream as viagra/cialis $CELZ,en,Kingston Ontario,,,,OTCBUL,Thu Dec 06 01:56:48 +0000 2018,0,1,0,0,FALSE
@gogosamuel @cialis_canada Hahahahhaha,tl,,,,,Kaoslay,Thu Dec 06 00:23:49 +0000 2018,0,0,0,0,FALSE
@Edmonton_Eh Haha this post was followed up with a Cialis add...,en,"Edmonton, Alberta",,,,sherburne_kevin,Wed Dec 05 23:14:34 +0000 2018,0,0,0,0,FALSE
@cialis_canada Hmmmm? Never thought of it. Add Cialis to the paint to make the fence posts and pickets stiffer and stronger than without! Great idea! 🤔🤔🤔😉😉😉🤣🤣🤣,en,Greater Vancouver,,,,TangoVFR,Wed Dec 05 22:51:05 +0000 2018,0,1,0,0,FALSE
@Kaoslay86 @cialis_canada Plus la pute a 100 $...,fr,"Montréal, Québec",,,,gogosamuel,Wed Dec 05 21:14:25 +0000 2018,0,1,0,0,FALSE
@cialis_canada Cialis pens are dependable too!,en,Winnipeg,,,,Bobmorgand09,Wed Dec 05 19:31:17 +0000 2018,0,0,0,0,FALSE
I’m doubling down on my cialis dosage and tucking the kids in for the night😏😈💦 https://t.co/rWeXoFwRzS,en,,,,,CGreenleeIII,Wed Dec 05 06:12:11 +0000 2018,0,0,0,0,TRUE
@hockeychelsia Insane flex on that shaft. Maybe some Cialis is in order.,en,Stoney Creek Ontario,,,,0LDMF_L05T50UL,Wed Dec 05 03:59:47 +0000 2018,0,0,0,0,FALSE
"@Steve_Dangle Seattle Cialis
They need to erect a tower for the logo",en,"Wood Buffalo, Alberta",,,,Yeti1181,Tue Dec 04 21:37:00 +0000 2018,0,0,0,0,FALSE
@cialis_canada On va voir cialis aime vraiment ça #poudemish,fr,"Montréal, Québec",,,,gogosamuel,Tue Dec 04 19:16:06 +0000 2018,0,0,0,1,FALSE
"@Sportsnet Sell it! A few Ideas. Frams, Perrier, Trojan, Bud Light, Tom Steyer's, Cialis ...",en,"Manitoba, Canada",,,,SledderTwit,Tue Dec 04 18:43:41 +0000 2018,0,0,0,0,FALSE
"@DoYouEvenLIf $5 says cialis makes an arena sponsorship deal.

The Cialis Seattle Supersonic arena or something.",en,Calgary,,,,CameronPaton,Tue Dec 04 17:28:37 +0000 2018,0,0,0,0,FALSE
"@cialis_canada That's pretty neat: a reduced price gets a ""raise"" nonetheless?",en,Vancouver,,,,Ed_Pillai,Tue Dec 04 16:35:42 +0000 2018,0,0,0,0,FALSE
@cialis_canada Tell that to Costco stores in Edmonton,en,"Edmonton, Alberta",,,,HarkesMichael,Tue Dec 04 05:31:21 +0000 2018,0,0,0,0,FALSE
@GawdMadge @HILITINGHOCKEY @Pepperfire @disruptfascism @Fedaykin1a @So_damntired @saltaf01 @kiefer1981 Looks like a Cialis add,en,YZU,,,,SharpishMitch,Tue Dec 04 02:10:52 +0000 2018,0,1,0,0,FALSE
"Someone played over @eclairfifi’s time tonight and got in her face about it which I then took to making a cialis joke about him and he got

FU RI OUUUUUSSSSSSS",en,Montréal,,,,mbootyspoon,Tue Dec 04 01:47:54 +0000 2018,0,5,0,0,FALSE
@cialis_canada Is there a reason why this is showing in my feed? Huh!?,en,"Montreal, Quebec",,,,kyleruggles,Mon Dec 03 23:29:51 +0000 2018,0,0,0,0,FALSE
@TDavis6093 Standard ignorant reply.  Did she tell you Cialis can help men with BPH?  #fuckoff,en,Canada,,,,Freedom_fifty5,Mon Dec 03 16:53:02 +0000 2018,0,0,0,0,FALSE
"@ChloeAintDead Some small amount of shrinkage is normalish, but it doesn't happen to everyone and it mostly happens because hrt tends to keep you from getting as hard as regularly as before. Just giving your dick regular attention (or cialis) can help.",en,"Montréal, Québec",,,,BoringNerdyKate,Sun Dec 02 13:40:12 +0000 2018,0,0,0,0,FALSE
my (now ex boyfriend) said I'm so average looking and unattractive he could only have sex with me if he took Viagra/cialis 🙃🙃,en,"Vancouver, British Columbia",Canada,CA,"[[[-123.224215, 49.19854], [-123.224215, 49.316738], [-123.022947, 49.316738], [-123.022947, 49.19854]]]",BLITZWUFF,Sat Dec 01 14:49:11 +0000 2018,0,49,1,0,FALSE
"@AndrCloutier @Amelia_rulez @BouleChitte @BanditEnCravate Le Cialis tu prends ca quand tu as une occasion de scorer.
La date de péremption est passée depuis quelques années.
Meme mon dernier condom dans mon tiroir a du être déjà appartenu au vrai Ramses.",fr,"Montreal, Quebec, Canada",,,,jacquesjazz44,Sat Dec 01 14:30:00 +0000 2018,0,0,0,0,FALSE
@kylie_karma ***with an innocent expression*** what is a cialis?,en,"Toronto, Ontario, CANADA",,,,DavidLonsdale,Fri Nov 30 15:16:25 +0000 2018,0,1,0,0,FALSE
"Slidin’ this @EagleEnergy bottle for a pre drink tonight. Dicks been hard since about 8pm don’t know if this thing contains Caffeine or Cialis , either way i’ll take it ! @BizNasty2point0 https://t.co/MWHbkxXLCM",en,"Kelowna, British Columbia",,,,hainesyyy,Fri Nov 30 06:11:51 +0000 2018,0,0,0,0,FALSE
